,Order Id,Column,Timestamp,Size,Price,Fees,Side
316,316,TCS.NS,2018-10-08,11.0,2102.64990234375,0.0,Buy
317,317,JSWHL.NS,2018-10-08,11.0,2115.050048828125,0.0,Buy
318,318,ABB.NS,2018-10-08,19.0,1249.213623046875,0.0,Buy
319,319,CIPLA.NS,2018-10-08,38.0,636.5999755859375,0.0,Buy
320,320,APLLTD.NS,2018-10-08,41.0,594.0,0.0,Buy
321,321,AUROPHARMA.NS,2018-10-08,33.0,739.75,0.0,Buy
322,322,DRREDDY.NS,2018-10-08,51.0,479.0,0.0,Buy
323,323,HINDALCO.NS,2018-10-08,104.0,235.0,0.0,Buy
324,324,NAUKRI.NS,2018-10-08,85.0,287.6000061035156,0.0,Buy
325,325,WIPRO.NS,2018-10-08,203.0,120.52503204345705,0.0,Buy
326,326,PRAJIND.NS,2018-10-08,250.0,98.0,0.0,Buy
327,327,OLECTRA.NS,2018-10-08,119.0,205.8999938964844,0.0,Buy
328,328,USHAMART.NS,2018-10-08,855.0,28.700000762939453,0.0,Buy
329,329,DABUR.NS,2018-10-15,65.0,411.0,0.0,Sell
330,330,LUPIN.NS,2018-10-15,30.0,849.0,0.0,Sell
331,331,MPHASIS.NS,2018-10-15,25.0,1015.3499755859376,0.0,Sell
332,332,ONGC.NS,2018-10-15,154.0,158.9499969482422,0.0,Sell
333,333,BIOCON.NS,2018-10-15,77.0,305.0,0.0,Sell
334,334,AIAENG.NS,2018-10-15,15.0,1545.0,0.0,Sell
335,335,NEULANDLAB.NS,2018-10-15,33.0,597.75,0.0,Sell
336,336,APOLLOHOSP.NS,2018-10-15,21.0,1131.9000244140625,0.0,Buy
337,337,NLCINDIA.NS,2018-10-15,292.0,84.55000305175781,0.0,Buy
338,338,CGCL.NS,2018-10-15,248.0,99.60535430908205,0.0,Buy
339,339,BALRAMCHIN.NS,2018-10-15,251.0,98.5,0.0,Buy
340,340,WELSPUNLIV.NS,2018-10-15,392.0,63.09999847412109,0.0,Buy
341,341,WELCORP.NS,2018-10-15,166.0,149.0500030517578,0.0,Buy
342,342,JWL.NS,2018-10-15,1768.0,14.0,0.0,Buy
343,343,TORNTPHARM.NS,2018-10-22,68.0,780.0,0.0,Sell
344,344,USHAMART.NS,2018-10-22,855.0,27.149999618530277,0.0,Sell
345,345,JSWHL.NS,2018-10-22,11.0,2010.050048828125,0.0,Sell
346,346,WELCORP.NS,2018-10-22,166.0,131.9499969482422,0.0,Sell
347,347,HCLTECH.NS,2018-10-22,45.0,482.0,0.0,Sell
348,348,BOSCHLTD.NS,2018-10-22,1.0,19150.0,0.0,Sell
349,349,JBCHEPHARM.NS,2018-10-22,155.0,149.02499389648438,0.0,Buy
350,350,DCMSHRIRAM.NS,2018-10-22,57.0,406.5,0.0,Buy
