,NAVINFLUOR.NS,PEL.NS,AARTIIND.NS,RPOWER.NS,PNBHOUSING.NS,AMBER.NS,IDBI.NS,LALPATHLAB.NS,ANANTRAJ.NS,RKFORGE.NS,SONATSOFTW.NS,DEVYANI.NS,SHYAMMETL.NS,NBCC.NS,FSL.NS,ASTERDM.NS,ANGELONE.NS,IRCON.NS,ZENSARTECH.NS,JWL.NS,IFCI.NS,BLS.NS,GODFRYPHLP.NS,CESC.NS,IIFL.NS,GESHIP.NS,CAMS.NS,RAMCOCEM.NS,JBMA.NS,ACE.NS,HINDCOPPER.NS,WELCORP.NS,HFCL.NS,IEX.NS,CDSL.NS,PCBL.NS,ATUL.NS,HSCL.NS,TRITURBINE.NS,CREDITACC.NS,MANAPPURAM.NS,CHAMBLFERT.NS,AFFLE.NS,GSPL.NS,GRSE.NS,TITAGARH.NS,SWANENERGY.NS,NEWGEN.NS,BEML.NS,TATACHEM.NS,POONAWALLA.NS,BATAINDIA.NS,RAILTEL.NS,LAURUSLABS.NS,NATCOPHARM.NS,TTML.NS,INOXWIND.NS,BRIGADE.NS,INDIAMART.NS,ABREL.NS,TRIDENT.NS,REDINGTON.NS,CASTROLIND.NS,RADICO.NS,TEJASNET.NS,CROMPTON.NS,ITI.NS,KEC.NS,MCX.NS,NH.NS,KARURVYSYA.NS,CYIENT.NS,MGL.NS,RITES.NS,NEULANDLAB.NS,ZENTEC.NS,WELSPUNLIV.NS,BSOFT.NS,PGEL.NS,NCC.NS
2019-05-15,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,1889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,362.0,0.0,0.0,11215.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,484.0,154.0,0.0,875.0,0.0,1869.0,1498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3229.0,967.0,0.0,0.0,0.0,1.0,0.0,96.0,979.0,471.0,0.0,167.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,7621.0,530.0
2019-05-16,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,1889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,362.0,0.0,0.0,11215.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,484.0,154.0,0.0,875.0,0.0,1869.0,1498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3229.0,967.0,0.0,0.0,0.0,1.0,0.0,96.0,979.0,471.0,0.0,167.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,7621.0,530.0
2019-05-17,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,1889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,0.0,0.0,11215.0,501.0,0.0,0.0,44.0,0.0,0.0,0.0,484.0,154.0,0.0,875.0,0.0,1869.0,1498.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,3229.0,967.0,0.0,0.0,0.0,1.0,0.0,0.0,979.0,471.0,0.0,167.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,7621.0,530.0
2019-05-20,0.0,76.0,65.0,0.0,0.0,0.0,0.0,0.0,1889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,0.0,0.0,11215.0,501.0,0.0,0.0,44.0,0.0,0.0,0.0,484.0,0.0,0.0,875.0,0.0,1869.0,1498.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,3229.0,967.0,0.0,0.0,0.0,1.0,0.0,0.0,979.0,471.0,0.0,167.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,7621.0,530.0
2019-05-21,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,1889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,0.0,0.0,0.0,501.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,0.0,1869.0,1498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,41551.0,3229.0,967.0,0.0,109.0,0.0,1.0,732.0,0.0,979.0,471.0,0.0,167.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,7621.0,530.0
2019-05-22,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,1889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,0.0,0.0,0.0,501.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,0.0,0.0,1498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,41551.0,3229.0,967.0,0.0,109.0,0.0,1.0,732.0,0.0,979.0,471.0,0.0,167.0,145.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,7621.0,530.0
2019-05-23,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,1889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,0.0,0.0,0.0,501.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,0.0,0.0,1498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,41551.0,3229.0,967.0,0.0,109.0,0.0,1.0,732.0,0.0,979.0,471.0,0.0,167.0,145.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,7621.0,530.0
2019-05-24,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,1889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,0.0,0.0,0.0,501.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,0.0,0.0,1498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,41551.0,3229.0,967.0,0.0,109.0,0.0,1.0,732.0,0.0,979.0,471.0,0.0,167.0,145.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,7621.0,530.0
2019-05-27,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,1889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,0.0,0.0,0.0,501.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,0.0,0.0,1498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,41551.0,3229.0,967.0,0.0,109.0,0.0,1.0,732.0,0.0,979.0,471.0,0.0,167.0,145.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,7621.0,530.0
2019-05-28,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,1889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,0.0,0.0,0.0,501.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,0.0,0.0,1498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,41551.0,3229.0,967.0,0.0,109.0,0.0,1.0,732.0,0.0,979.0,471.0,0.0,167.0,145.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0
2019-05-29,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,1889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,0.0,0.0,0.0,501.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,0.0,0.0,1498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,41551.0,3229.0,967.0,0.0,109.0,0.0,1.0,732.0,0.0,979.0,471.0,0.0,167.0,145.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0
2019-05-30,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,1889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,0.0,0.0,0.0,501.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,0.0,0.0,1498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,41551.0,3229.0,967.0,0.0,109.0,0.0,1.0,732.0,0.0,979.0,471.0,0.0,167.0,145.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0
2019-05-31,147.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,1889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,0.0,0.0,0.0,501.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,0.0,0.0,1498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41551.0,3229.0,967.0,0.0,109.0,0.0,1.0,732.0,0.0,979.0,471.0,0.0,167.0,145.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0
2019-06-03,147.0,89.0,65.0,15111.0,0.0,0.0,0.0,0.0,1889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,0.0,0.0,0.0,501.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,0.0,0.0,1498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41551.0,3229.0,967.0,0.0,109.0,0.0,1.0,0.0,0.0,979.0,471.0,0.0,167.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0
2019-06-04,147.0,89.0,65.0,15111.0,0.0,0.0,0.0,0.0,1889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,0.0,0.0,0.0,501.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,0.0,0.0,1498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41551.0,3229.0,967.0,0.0,109.0,0.0,1.0,0.0,0.0,979.0,471.0,0.0,167.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0
2019-06-06,147.0,89.0,65.0,15111.0,0.0,0.0,0.0,0.0,1889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,0.0,0.0,0.0,501.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,0.0,0.0,1498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41551.0,3229.0,967.0,0.0,109.0,0.0,1.0,0.0,0.0,979.0,471.0,0.0,167.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0
2019-06-07,147.0,89.0,65.0,15111.0,0.0,0.0,0.0,0.0,1889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,0.0,0.0,0.0,501.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,0.0,0.0,1498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41551.0,3229.0,967.0,0.0,109.0,0.0,1.0,0.0,0.0,979.0,471.0,0.0,167.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0
2019-06-10,147.0,89.0,65.0,15111.0,0.0,0.0,0.0,0.0,1889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,0.0,0.0,0.0,501.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,0.0,0.0,1498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41551.0,3229.0,967.0,0.0,109.0,0.0,1.0,0.0,0.0,979.0,471.0,0.0,167.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0
2019-06-11,147.0,89.0,65.0,15111.0,0.0,0.0,0.0,0.0,1889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,0.0,0.0,0.0,501.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,0.0,0.0,1498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41551.0,3229.0,967.0,0.0,109.0,0.0,1.0,0.0,0.0,979.0,471.0,0.0,167.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0
2019-06-12,147.0,89.0,65.0,15111.0,0.0,0.0,0.0,0.0,1889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,0.0,0.0,0.0,501.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,0.0,0.0,1498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41551.0,3229.0,967.0,0.0,109.0,0.0,1.0,0.0,0.0,979.0,471.0,0.0,167.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0
2019-06-13,147.0,89.0,65.0,15111.0,0.0,0.0,0.0,0.0,1889.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,0.0,0.0,0.0,501.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,0.0,0.0,1498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41551.0,3229.0,967.0,0.0,109.0,0.0,0.0,0.0,0.0,979.0,471.0,0.0,167.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0
2019-06-14,147.0,89.0,65.0,15111.0,0.0,0.0,0.0,0.0,1889.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,0.0,0.0,0.0,501.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,0.0,0.0,1498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41551.0,3229.0,967.0,0.0,109.0,0.0,0.0,0.0,0.0,979.0,471.0,0.0,167.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0
2019-06-17,147.0,89.0,65.0,15111.0,0.0,0.0,0.0,0.0,1889.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,0.0,0.0,0.0,501.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,0.0,0.0,1498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41551.0,3229.0,967.0,0.0,109.0,0.0,0.0,0.0,0.0,979.0,471.0,0.0,167.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0
2019-06-18,147.0,89.0,65.0,15111.0,0.0,0.0,0.0,0.0,1889.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,0.0,0.0,0.0,501.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,0.0,0.0,1498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41551.0,3229.0,967.0,0.0,109.0,0.0,0.0,0.0,0.0,979.0,471.0,0.0,167.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0
2019-06-19,147.0,89.0,65.0,15111.0,0.0,0.0,0.0,0.0,1889.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,0.0,0.0,0.0,501.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,0.0,0.0,1498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41551.0,3229.0,967.0,0.0,109.0,0.0,0.0,0.0,0.0,979.0,471.0,0.0,167.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0
2019-06-20,147.0,89.0,65.0,15111.0,0.0,0.0,0.0,0.0,1889.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,0.0,0.0,0.0,501.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,0.0,0.0,1498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41551.0,3229.0,967.0,0.0,109.0,0.0,0.0,0.0,0.0,979.0,471.0,0.0,167.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0
2019-06-21,147.0,89.0,65.0,15111.0,0.0,0.0,0.0,0.0,1889.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,0.0,0.0,0.0,501.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,0.0,0.0,1498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41551.0,3229.0,967.0,0.0,109.0,0.0,0.0,0.0,0.0,979.0,471.0,0.0,167.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0
2019-06-24,147.0,89.0,65.0,15111.0,0.0,0.0,0.0,0.0,1889.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,0.0,0.0,0.0,501.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,0.0,0.0,1498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41551.0,3229.0,967.0,0.0,109.0,0.0,0.0,0.0,0.0,979.0,471.0,0.0,167.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0
2019-06-25,147.0,89.0,65.0,15111.0,0.0,0.0,0.0,0.0,1889.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,0.0,0.0,0.0,501.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,0.0,0.0,1498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41551.0,3229.0,967.0,0.0,109.0,0.0,0.0,0.0,0.0,979.0,471.0,0.0,167.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0
2019-06-26,147.0,89.0,65.0,15111.0,0.0,0.0,0.0,0.0,1889.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,0.0,0.0,0.0,501.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,0.0,0.0,1498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41551.0,3229.0,967.0,0.0,109.0,0.0,0.0,0.0,0.0,979.0,471.0,0.0,167.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0
2019-06-27,147.0,89.0,65.0,15111.0,0.0,0.0,0.0,0.0,1889.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,0.0,0.0,0.0,501.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,0.0,0.0,1498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41551.0,3229.0,967.0,0.0,109.0,0.0,0.0,0.0,0.0,979.0,471.0,0.0,167.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0
2019-06-28,147.0,89.0,65.0,15111.0,0.0,0.0,0.0,0.0,1889.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,0.0,0.0,0.0,501.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,0.0,0.0,1498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41551.0,3229.0,967.0,0.0,109.0,0.0,0.0,0.0,0.0,979.0,471.0,0.0,167.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0
2019-07-01,147.0,89.0,65.0,15111.0,0.0,0.0,0.0,0.0,1889.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,0.0,0.0,0.0,501.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,0.0,0.0,1498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41551.0,3229.0,967.0,0.0,109.0,0.0,0.0,0.0,0.0,979.0,471.0,0.0,167.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0
2019-07-02,147.0,89.0,65.0,15111.0,0.0,0.0,4376.0,0.0,1889.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,0.0,0.0,0.0,501.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,0.0,0.0,1498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3229.0,967.0,0.0,109.0,0.0,0.0,0.0,0.0,979.0,471.0,0.0,167.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0
2019-07-03,147.0,89.0,65.0,15111.0,0.0,0.0,4376.0,0.0,1889.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,0.0,0.0,0.0,501.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,0.0,0.0,1498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3229.0,967.0,0.0,109.0,0.0,0.0,0.0,0.0,979.0,471.0,0.0,167.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0
2019-07-04,147.0,89.0,65.0,15111.0,0.0,0.0,4376.0,0.0,1889.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,0.0,0.0,0.0,501.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,0.0,0.0,1498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3229.0,967.0,0.0,109.0,0.0,0.0,0.0,0.0,979.0,471.0,0.0,167.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0
2019-07-05,147.0,89.0,65.0,15111.0,0.0,0.0,4376.0,0.0,1889.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,0.0,0.0,0.0,501.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,0.0,0.0,1498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3229.0,967.0,0.0,109.0,0.0,0.0,0.0,0.0,979.0,471.0,0.0,167.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0
2019-07-08,147.0,89.0,65.0,15111.0,0.0,0.0,4376.0,0.0,1889.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1035.0,2215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,0.0,0.0,0.0,501.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,0.0,0.0,1498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3229.0,967.0,0.0,109.0,0.0,0.0,0.0,0.0,979.0,471.0,0.0,167.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0
2019-07-09,147.0,89.0,65.0,0.0,0.0,0.0,0.0,0.0,1889.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1035.0,2215.0,0.0,109.0,1129.0,596.0,0.0,0.0,0.0,0.0,362.0,0.0,0.0,0.0,501.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,0.0,0.0,1498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3229.0,967.0,0.0,109.0,0.0,0.0,0.0,0.0,979.0,471.0,0.0,167.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
